time,x1,x2,x3,x4,x5,x6,x7,x8
34,9.810317041553862,7.435884665561733,7.496244335138894,11.015428215471966,15.625719469578993,14.550673241714854,8.638762159961894,7.634312411632775
35,11.278409590993425,6.697232556083424,7.147152131004146,10.864155263948877,15.142605673704578,14.929818489512213,8.855474966557573,8.789635595775216
36,9.445922881043597,7.675477131923582,7.649193438877029,11.382647692019459,14.863888867777346,15.168298411239762,9.012532594109649,10.922475438145218
37,10.354302739992637,6.598465085914127,6.674968028637208,11.280918831427623,14.164961929352243,15.499732439541372,8.956685802084202,13.084053204299412
38,9.559723827666044,7.108188900108545,7.143310230547282,11.74224746804929,13.655330634588005,15.542407175304096,8.919410956191753,14.366204299999433
39,9.575551172711949,6.638310015763433,6.527460458949392,11.436749878527227,12.72317184341557,15.869548220847852,9.009437153148722,14.8603058265747
40,10.228081624851448,6.537130892947382,6.810960312216845,12.09691585092549,12.174985828674105,16.15469083676783,9.24648431733273,14.711292484533448
41,10.579044166957353,7.370866919282478,7.380072246193322,12.152482736659316,11.830613043578966,16.18241971051454,8.913913111943216,13.232339442930732
42,9.14581164679935,7.5325656996048584,7.272392973572726,12.598665291304652,11.642330163912298,16.212292836476557,8.957448275315352,10.842267667118772
43,9.15865966644753,6.630120831737871,6.6136201932565895,12.957373264060385,11.348045029673651,16.737266505566094,9.04781416589397,8.80297587715628
44,9.344295887802703,6.740655887798089,6.432756060098295,13.464489380728825,11.727631803441396,16.74371178174052,9.060522623379926,7.587770014154506
45,9.85311729845008,7.145973804807401,7.045064738299003,12.987054538197238,11.713500243998524,17.061711069637415,9.129010705311414,6.866708739610362
46,8.588024499049153,7.1074124479995735,6.788705578131441,12.69616617618959,11.755298005283127,17.29182883840153,9.099181580016053,7.68240753490467
47,9.7294431754448,6.444824966715392,6.363061862414645,12.607838131279145,12.50245027241009,17.405459053297513,8.997782685607527,9.195273056789699
48,11.129303304496748,7.23434243122776,6.8289663918735695,12.458736724709366,13.259155322903316,17.37584161914803,8.898596891350454,11.00425077268156
49,8.659741928423816,8.360274480281337,7.685781808855911,12.006026045655492,13.773467236917849,17.732806736453618,8.811224742843823,12.920882153346858
50,9.750703971741721,6.543383568720989,6.2142524392816725,12.074536915288219,14.992743964266724,17.96728983970211,9.128123411787872,14.177661117892018
51,11.763492212545458,7.443726956053427,6.884267971408419,11.977565056743146,16.064773793387765,17.993854149148657,8.837735840761875,15.189746916557484
52,9.408040573160822,8.960319469939762,8.170166692021263,10.829433664752518,16.188379432653406,18.384845342481473,9.107636137625231,14.403554627077586
53,9.092188318782629,7.275034286616571,6.629851878391593,11.098871666107994,17.251213725547256,18.776078490433427,9.199379141289077,13.101746964604054
54,10.271799617386904,7.056117753254841,6.5262082176482785,11.761906112682325,18.380611529503266,18.69613383795288,9.089089888524216,11.18640222464721
55,9.995438329429447,7.985514426530644,7.214704903229766,10.803915302031182,18.507879698831946,19.01547722393303,9.002281766145233,9.042424697685261
56,10.854106936278775,7.739627086675051,6.96546602681699,10.724112551339172,18.27329222828108,19.386696410062427,9.307346123646571,7.720101438696264
57,8.409995116072771,8.516663990424773,7.440430238519762,11.560128052411153,18.814316232598507,19.5709495493758,9.08882948912004,7.1187441120232355
58,10.056048986911076,6.893469088626357,6.110079801394213,11.500922984026063,18.638345417470287,19.33320273799439,8.741889744290987,7.659792708359668
59,10.105862566516008,7.899544716136061,7.066866385863996,12.086004839744012,18.61273070038801,19.88039817344174,9.112190302299041,8.975012018041706
60,9.909162422353585,8.102916920877705,6.920954472321537,11.452063207872355,17.514974416388494,20.091943283223262,9.097813379730292,11.00389676400278
61,9.28612394397374,7.985854780757691,7.111559022162061,12.42152208259714,17.01200529357053,20.409258835331315,9.244648610981697,13.152048046556578
62,10.203715393901838,7.651354404779685,6.858035842047508,12.738225868756494,16.743673063365073,20.31076448730321,8.95211149519244,14.583498652837108
63,11.203031837422028,8.276811005356567,7.085538185765269,12.716658124063532,15.92295291696933,20.362495590180323,8.989552673155993,14.884561963431718
64,10.084313068523393,8.894095168166944,7.362236281632925,13.014202069086192,15.357524098214423,21.06117049161238,9.191969951265962,14.222919787807609
65,10.163933923342093,8.472753226249981,7.329500237659487,13.056762746968294,14.612366620542259,21.028223771174154,8.798537147946238,13.090343425602647
66,10.373751549973191,8.449207486069769,7.042623193077696,13.113881200102139,14.335283754178496,21.435395495273756,9.177757960703786,10.806591135478534
67,9.773093149719797,8.77648879784668,7.34840137190859,13.005533950860668,14.100917177734297,21.276297277228498,9.033664778550795,9.35172806533256
68,9.328725595412461,8.303431025863858,7.041965379704069,12.684208447035665,13.828964223329821,21.58847968442213,9.08158383225466,7.498146852455505
69,10.314109879425017,8.051247348529754,6.527447972071164,12.445442508963175,14.156194169094372,21.948961493460054,9.165151436823136,7.124311623724107
70,11.484418113094343,8.543474706507483,7.149746744503638,12.047090958321128,14.420156188375927,22.139628893184117,9.107977366440634,7.8325467289657755
71,10.652164157993827,9.749847191706216,8.020544153146204,11.472069630305088,14.423760537279792,22.44379435453477,9.287749374874263,9.111517281996912
72,9.767426632416928,9.239576923662543,7.557635384514187,11.486962826414528,15.117844037779987,22.589112990491333,9.095419511653407,11.070740961006067
73,11.184746186559696,8.486373071303333,6.791156826562667,11.737233459885486,16.136360454705006,22.575010310502073,9.000941061268513,12.936987435814984
74,10.920947312019239,9.436847292443767,7.65933868907994,11.401015545880671,16.88292136461196,22.893876475314983,9.076955778281725,14.360876373840883
75,11.216500788676573,9.437465659222685,7.554783667228534,10.924270092704592,17.65034445891554,23.291365574938006,9.20657308613072,15.007941511659904
76,8.116737194792819,9.473624471869964,7.439753854882664,11.194080721339681,18.471528518512255,23.36898676751423,8.978878031375366,14.659157899750797
77,10.221291977336543,7.421642365522436,5.878246953317802,11.519541173849868,19.29440737930602,23.489594317707166,9.02360143846157,13.01086245913342
78,11.816595254595013,9.047894953455973,7.169219057468787,11.682481012212019,20.27585144713046,23.825638778239295,9.235449251223987,11.098208465689117
79,11.742883975076637,10.210409225846139,8.156136628237427,11.17675876309303,20.22601342702402,23.956169171236716,8.956695174220906,9.054541288188158
80,9.939522212570939,10.246090336103464,8.036420267733579,12.286136170212172,21.11042086859457,24.21759133855767,9.197910977242119,7.492630079813448
81,9.410452151890498,8.967533847111499,6.872565522988507,12.933550847004877,21.679674527302044,24.058804265442085,8.7915096672518,7.129122622163826
82,9.177970407346796,8.738012089683105,6.672630425888499,13.29649249273411,21.792715192819276,24.633799892380317,9.179779586518316,7.460036278926951
83,9.947781842898472,8.542286709318674,6.42644755591032,12.735038960909984,21.19441657371708,25.025313324205804,9.34358668641695,9.198475519656581
84,9.914762531408371,9.055323046986233,6.8619062230563195,12.918826592930095,20.666240635980042,25.241567824645124,9.314711345787234,11.494142806418528
85,10.431052828382546,9.253873937179447,7.113915254665767,12.944254894919336,20.35498729971743,25.08444399522015,8.989383433695512,13.293204623929766
86,9.803320440526827,9.512474426037555,7.080499472115531,12.84908519650529,19.508204240387148,25.215074799446914,8.955027234263577,14.553443680034656
87,9.339408587663707,9.168620629132594,6.997521221566672,12.887002055503807,19.09023900455804,25.600201201479937,9.253053078175908,15.10498555803912
88,9.753503355482943,8.731445530200153,6.3515739913018985,12.61500190193993,18.432865038306605,25.511227297373345,8.933032087867279,14.628913326285252
89,9.79045719624159,9.289461438694518,6.807719345365228,12.210977344326034,17.78558009745088,25.846002062520984,9.024724918780695,12.990531397289447
90,9.493788990367484,9.386717826559677,6.9500489033613375,11.669612049470393,17.026602869236875,25.98859718623499,8.935761167202436,10.8093710762861
91,8.561378804254591,8.923464969190496,6.358516030291136,11.73379025131302,16.394620632624672,26.213845133413454,9.11086782315001,8.92050917397592
92,9.795989004083365,8.593469049525364,6.202916320876733,11.331033179971799,16.513382934310513,26.35645123130055,9.046107281683941,7.641888751478566
93,9.4325656127834,9.582945545399346,6.846745126992169,10.911025284575636,16.1684348920295,26.37144758577684,8.913653744862886,6.956601409244173
94,9.651221064030516,9.319289343535878,6.686203310030978,10.871390481427248,16.286474059732747,26.84745012935807,8.971953938653206,7.336128514176003
95,8.969811767167084,9.495841873950308,6.845372979011305,10.869152341228292,16.601588086300325,26.90032184782533,8.87067122874688,8.937440655183337
96,10.585846256826166,9.08825116186083,6.454315186917089,11.012285546154544,16.992594743818582,27.009284459908255,8.726738810276672,10.914070970415414
97,10.371829740546902,10.181042090344732,7.2403819080315,11.1386399544068,17.550288851738905,27.234675394672518,8.920017661067664,12.701494520996192
98,7.592854532279219,10.23553368154491,7.345876259540576,11.228748173727285,18.413578570225386,27.473359254478595,8.885358851378976,14.257200947196488
99,10.963983151743085,8.158101795380714,5.465742192034808,11.75211299101471,19.12656374193865,27.749214284406882,8.962214140497373,14.861366657857452
100,10.096504094137678,10.940463615970062,7.748355605861471,12.232281871132043,20.2083367808659,28.036899321164462,9.218961525766359,14.425255675466458
101,10.42876602685787,10.098475633198877,6.993687565677576,11.588643710771393,20.473735996239796,28.299550885071927,9.07525479492518,13.108760741226462
102,10.597333648484636,10.358986943885125,7.178391221875664,12.92743985137649,21.66572746269289,28.615659340007703,9.180233634474282,11.09626253641497
103,10.730086371690938,10.543575648988632,7.169332808789758,12.659507839780664,22.259255465801512,28.410974114421894,8.867848337013994,9.226256442978563
104,8.808539183849888,10.586215161080178,7.3996578711844,13.178699208475978,23.225632611495183,28.846796145537756,8.916307488976345,7.40159136677733
105,11.514577511322084,9.37732954723543,6.248826014355186,13.095691316129592,23.310988320525052,29.122469190250058,8.984499392764059,6.8583715441841
106,9.302355663458235,11.461015529982593,8.050460914369914,13.247998251177558,23.84008569812181,29.3056894648231,9.105742972627624,7.4976172975995645
107,9.673760630221679,9.8855834966431,6.6941169877395605,12.349655767652559,23.41331875526959,29.486145285783195,9.180706262575388,9.269037939860246
108,10.783164836122184,10.24480271660938,7.000466028043749,13.094831761530946,23.80738025091969,29.666197992242054,9.171271847060828,11.174807614006054
109,8.312875264318038,10.923621643251465,7.464264103634055,12.266447748428726,23.297752717328983,29.655883677236368,8.788203478437643,13.046515380975707
110,11.41641081049159,9.52623559745577,6.251735879920532,11.946856790065837,22.496098855301017,30.25899391205999,9.14243454782529,14.227576867178977
111,9.370845288488633,11.70516382658948,7.77526581581362,12.016026376492997,22.44974105431022,30.346265996276582,9.087363971288397,15.12870635127558
112,9.483803631496484,10.294083412528341,6.815531323392863,10.931844029240196,21.171593085575207,30.30025507788641,8.93295002881846,14.813233623488108
113,12.446593268322015,10.385258972987804,6.74106986203089,11.581647088302981,21.135007352501344,30.791956404698848,9.144465135621637,13.020574137301333
114,8.417799352780595,12.526650565727941,8.51303701346984,10.849859956129329,20.39640785301333,30.57668126925096,8.813390968259084,11.080391489534035
115,8.194364115117363,9.804603379726895,6.272698642644874,10.923188847415258,19.672957052980493,31.238888077263727,9.057489870572123,9.00601615049756
116,10.377999300158592,9.694471974470398,6.070857964901529,11.767454374480305,19.71200591208504,31.374513659674513,9.211430723760726,7.452471246158312
117,8.97641381968197,11.226504256263512,7.51668218558142,10.742749343773072,18.876524635482284,31.51913152466322,9.14251791001923,7.033872761508752
118,9.042023520677109,10.253707580763386,6.467349110713968,10.996605054015522,18.5251388267364,31.966425105160017,9.295529108190534,7.792327987703373
119,9.798929349347096,10.244860203379297,6.5011567937543875,11.973652274000539,18.945966399847293,31.80882610928398,8.99686835515491,9.09309791621629
120,10.303923047483027,10.98314573490593,6.974551215302476,11.72924966119162,19.06032908822061,31.69891884443374,8.749515386667875,10.891352835422763
121,9.761432799517928,11.345381085082483,7.414391060739315,12.038668708831196,19.270853090098747,32.11425305587078,8.86601678282796,12.90519577435372
122,10.559678624984496,10.781189319465309,6.670493915185118,12.746760712847408,20.18671040168546,32.27682948028039,8.907864115598114,14.263379249412226
123,8.621124909426289,11.44873095212131,7.153101760599315,13.150447469551228,21.266394692998745,32.41889087542809,8.982389732997445,14.817594262472255
124,11.36981118033209,10.28901938168424,6.128180211114686,12.6666019008341,21.64173216760539,32.89864470086557,9.194173774365755,14.405379239339911
125,8.187557998925358,12.239394107032329,7.815971904700389,13.21819991870986,22.5936676506719,33.249217299460234,9.151839531920826,13.128663719389898
126,10.131677202568751,10.05557577808114,6.05162720313499,12.432944774800903,23.043337174823485,33.05791139459914,8.926110176511676,11.175394540315072
127,11.760204744524504,11.383823362789737,6.9293692356750745,13.246503545401323,24.440629857594594,33.3640107536296,8.835284631972389,8.975550195012424
128,9.470913827187694,12.561511898490359,8.029867955435025,12.035387963104093,24.618801321700648,33.600603835275244,9.115139433079847,7.593579220579062
129,10.978129154223037,11.004875583323809,6.793150154082494,12.22236001528779,24.99545916367224,33.96439834823043,9.199376686989455,7.092338348753316
130,8.938977371395918,12.178769472080493,7.755856941685134,12.468469138430613,25.973893647980475,33.861862017399226,9.187815743942162,7.777138670237282
131,8.632305977698104,10.644424206009932,6.288624554859837,11.645679646741229,26.272764530593925,33.704866054517524,8.509924028124292,9.061621486383736
132,8.157386387571464,10.744592486940913,6.176409809808552,11.64732212687923,26.263253537203415,34.43112092706474,8.95559376918171,10.652561118925119
133,9.482037052169847,10.337455880082677,5.777236508841176,10.913967716279842,26.076945008098743,34.904311502426545,9.139509812324471,12.943064971467638
134,11.627411820103768,11.132768811320892,6.560568372195595,10.801854275529502,25.473198539653414,35.03513315441493,9.076268599184722,14.398108157219916
135,10.322508421484905,12.953088415034069,7.8630751503762,10.352170450367348,24.704057811079895,35.078263073845356,9.218955622723183,15.168659379958008
136,10.698535709046194,12.0208817323948,7.380022873417332,10.841140685338136,24.41236201932079,35.082104888065835,9.030934520777352,14.591472131602929
137,12.993633975829063,12.302418604433301,7.305026919342735,11.663875310856554,24.302478837260715,35.0745046635659,8.790981374259609,13.151176858874718
138,10.228435327590788,13.826237785559277,8.249767529846702,11.77640866733952,24.00993106850434,35.50070760191952,9.050502075803443,10.966927523251956
139,9.720853885751914,12.155435486021696,7.235695685077365,11.840296656374836,22.94693333855864,36.024874824707844,9.344309871742352,8.960533531128174
140,10.232192766197967,11.676746941580083,6.819165381397162,12.683429314234763,22.984333234447547,36.21626391727185,9.209421218210633,7.927182138602704
141,10.98215916486014,12.256428375896586,7.233963302075275,12.479820124155202,22.141394932413483,36.36282845344866,9.263881178562327,7.135185142482631
142,10.02323443839671,12.745139130575565,7.473441423032158,12.488253921787027,21.57508412394712,36.90520854548345,9.322285259680006,7.562550766089407
143,10.326129736255465,12.14559727873509,7.129794785718406,12.98565440943026,21.513696147705428,36.9296594224601,9.383149405273183,9.219880331317674
144,9.721572515185219,12.26642625687096,7.064700411035178,13.261073070820366,21.71484323800502,36.76485577965456,9.158468086937095,11.151893515322868
145,9.912425521647824,11.951561783076055,6.660397572825306,13.122201764124895,21.7411960299627,37.07486914422842,8.923158664731206,13.046676782369463
146,11.47116859045588,12.280297558952489,7.081459150035371,12.984437149272576,22.11474619982904,37.30975973694951,9.085743900584086,14.464442898202796
147,9.528226050779582,13.272903063788675,7.719018786467686,12.604592467524704,22.462974032559572,37.41606664207955,9.032003015506818,15.311090887477787
148,10.309844580753603,12.004418898418526,6.743821251695416,12.739844602344924,23.45675788818831,37.556828660517844,8.851103675121704,14.553109061357862
149,9.839762685626892,12.578835975260075,6.925149585423569,12.67286728655044,24.367037118931478,37.573834787681974,8.996203334016347,12.790430546033079
150,10.200864355434984,12.410126966860494,6.780385955959185,11.83941746714933,24.941229674628378,37.990511286344514,9.014521617568317,10.936991849330175
151,9.107332056394782,12.731541046336623,7.128300481067119,11.720316042234108,25.768753694728513,38.367364662399176,9.24646406240538,9.003450633862276
152,10.19588274885618,12.077925295503873,6.568007066556282,11.100348217043294,26.361817373957454,38.28217465634935,8.888501969599304,7.83611315668523
153,9.974269031814542,12.904028461952821,7.273130779647106,11.29443083694256,27.46143991981422,38.57680781928074,8.948353625679728,6.907510246777438
154,10.926871358532111,12.53243328390906,6.772715733946925,10.7795729462753,27.853664966863267,38.715163345959624,8.887145827423714,7.437169716306817
155,9.707157733192888,13.442480802402564,7.529332463614567,11.106567837301085,28.239691825191237,39.210140382777944,9.202688158348082,9.041375063913584
156,11.037826477433887,12.561220431654174,6.707472719781626,10.902908076206463,28.28055240250939,39.20120664428333,8.813337043705882,10.965293038319581
157,11.42150844573247,13.50513175006811,7.418393653190649,11.400328482494308,28.88631637360268,39.23753704711578,8.909609665889604,12.906407686032496
158,10.394952127249544,13.923276492769563,7.717197363648122,11.340015326256646,28.703163376684692,39.454191852577935,8.891484980710697,14.455758740190356
159,10.139935425592233,13.267859864169584,7.3449447354918505,11.950581218794733,28.31552985102218,40.12860398070958,9.13299432598886,15.003572704792957
160,10.265630509774912,12.92001360840167,7.099775439819735,12.397657783531459,28.305122561438434,40.05164257360147,9.110503780938389,14.562384429044988
161,10.853374379517302,13.001494263570024,6.76957474246914,12.581727501174056,27.339838475489323,40.36290908331358,9.195843235616529,12.972426187056016
162,9.89844872512145,13.836989485602787,7.609663075942846,12.629947339987815,26.674066281220917,40.84099201605911,9.341353183260388,11.302123312376034
163,11.214828768606285,13.069410582331697,6.963941345784812,12.78278312791615,25.894140833887512,40.8050179698617,9.060934103013585,9.16597371128261
164,11.09508508358119,14.117696437592556,7.657360304984173,13.314058642579981,25.607422837995774,40.90653956730194,9.285826424876948,7.460748079878979
165,10.131640606636786,14.082642952895315,7.643085729086661,12.840790132521173,24.84573270173921,40.96993468769803,8.996366733773792,7.192334757189298
166,9.59855908939784,13.390076396711834,7.133376711195597,13.4860277824243,24.5504237760996,41.53258420479789,9.374308536201934,7.540623423223082
167,11.308359356923972,13.066447859864315,6.855946350127187,12.869266467637766,24.173334740184327,41.45262174875939,9.103150997570244,9.327159588811332
168,9.06866279098271,14.342786722537062,7.7054303418425825,12.74003046471908,24.04733504859991,41.77123695926371,9.117262449185837,11.09978638655701
169,9.418076461006997,12.971742526556046,6.610595886440037,12.398885066871644,24.188709263170335,41.755497993744044,8.95722359141457,13.01894712925919
170,8.861071854009703,12.883178209523994,6.613798910815406,12.280279297686452,24.368213079819068,42.13513354374321,9.119460337619588,14.348058975580726
171,9.475895878647734,12.58099964402287,6.101910521702363,11.458554961726394,24.24921547811493,42.177073415450934,8.872809235083137,15.11717869280184
172,11.123683770666977,13.138895039149611,6.605161492655619,11.183841038607454,24.99212824945948,42.5649653732634,9.173181299175623,14.308259839204883
173,10.534572181293532,14.277544378490807,7.440684415804454,10.75622644407513,25.432291570952792,42.566652908208376,9.051156495810242,13.212470527373327
174,10.200263953842446,14.244903591473337,7.390534014308458,10.941362520425143,26.346063283427444,42.65175015288758,9.06822839738524,11.052964284666892
175,10.480094331858293,13.869379574047175,6.825308559278307,11.068525012634531,27.563533957906813,42.81838741981219,8.970585753766617,9.12188472724535
176,11.30269681181493,14.06497085592784,7.145622993060135,11.33214245306862,28.76547379917181,42.92762866703624,8.764910767802132,7.7222910746907285
177,9.577914390008607,14.777021836255065,7.63376761060296,11.101506684361874,29.226801395005285,43.41768823287018,9.021705452999171,6.705972475361416
178,10.476633140952208,13.597775450019927,6.782408835463204,11.335116426130506,29.942096513214945,43.91754781237108,9.268478538390331,7.529337245779118
179,10.513156583718715,14.283128689426912,7.312089378043757,11.846799109080836,30.4363450945703,43.97502118419718,9.177061552388592,9.180640916823004
180,9.817220995198255,14.614500837806089,7.373784246226403,11.691785939707811,30.648781733230628,43.90829178870062,8.887640244055062,11.241124814126602
181,9.203163174194184,14.077658374154243,7.004719347980769,12.412360087985784,31.07995485596594,44.223643617125006,9.009543196515928,12.939963563273619
182,8.56854062827603,13.612051863305192,6.454455846525689,12.740318021956558,31.187342039888744,44.46238816255191,8.963309418726004,14.274148152243429
183,8.62826178494104,13.08513331781934,6.162779508154342,12.999068112543208,31.212618462673728,44.57909560086186,8.835857181907707,15.10951694516536
184,9.497438531289855,13.209179947576349,6.199232015204025,12.564824845907847,30.319983308869862,44.741236938065214,8.97186145798338,14.09529727090005
185,10.694990739639678,13.736345929813131,6.49016898674757,12.541304920010147,29.791903581524643,45.16471634367982,9.117122219050014,13.032311343395884
186,10.446050861203066,14.77250745425989,7.243893525955296,12.63234897310905,29.20267384196593,44.979311316388205,8.749517836276475,11.144583137147233
187,11.678829640708754,14.64156385260752,7.232691793489999,12.411643779827244,28.857787705259163,45.10583268749368,8.505748470820972,8.896578909109234
188,9.681325265330138,15.641867839657856,8.10932748389305,13.0233404730632,28.461951116263638,45.01224670708046,8.483641110942662,7.166853133327738
189,10.879243841784042,14.202033281114382,6.644363446298116,12.363431593138838,27.984145172395202,45.504060225545196,8.810385937738452,6.508661859584821
190,9.06171804177589,15.147441231807004,7.559677505959382,12.654465599254273,27.540112790445054,46.08985056665763,9.020516093853928,7.188438987351996
191,10.897185130387447,13.884849849131818,6.336808734322428,11.417862945633175,26.753706505122356,46.31182401380969,9.073008714783919,9.025678887643755
192,10.087853236610862,15.196806847709205,7.40018070734649,11.785704423101356,26.53944525184193,46.570835502995735,9.305656796760628,11.06545630395113
193,11.185430333844788,14.66083561002264,6.976267801692676,10.900348037839612,26.267428299245537,46.58489576910448,8.945330841674222,13.296336202661724
194,10.058239063365841,15.578716692149774,7.8612512296518435,11.421395531137817,26.584299065786105,46.89211982552256,9.0778686422625,14.407697403457465
195,7.5729635204013475,14.817590246848022,7.24013618513258,10.891013495075773,26.785589409150152,46.76811546458168,8.704662904362038,14.95745023653537
196,10.876657784868948,13.162981605826012,5.670726547404077,11.437969386640964,27.361944687178323,47.52141253370293,9.408206649697814,14.426577618249032
197,10.791510392020175,15.43067942577784,7.433218125954446,11.330610094208284,27.77707685324736,47.4955721703643,9.060953499001824,13.396375240529315
198,8.324528565555743,15.398912293602123,7.382497470076998,10.872062101770256,28.090306054584413,47.894226963463545,9.18119239483998,11.043477038071197
199,9.017645703010073,13.708341761243876,5.897741178875838,11.916303662864065,29.09294071192724,47.76416794477252,9.055016953347728,8.991727546994625
200,10.64344069844695,14.369976456691424,6.6046397397896675,12.284403424866012,30.393419474762887,47.76198810817979,8.75893629476394,7.611846326361613
201,10.54801640973534,15.63023461619818,7.51808246229662,11.6251562781581,30.402660742870825,48.0683758134653,8.729359566011896,6.964174433105938
202,11.7184018866795,15.51076197080937,7.285236662168294,12.429690160120773,31.35515233520222,48.62775101959794,9.090977398746693,7.208261987892588
203,11.29455947735253,16.233864064058633,7.803076945841536,13.1406417777624,32.52087963498553,48.57641728616739,8.943327602542912,8.920266662859563
204,10.00271203870667,16.22153872930451,7.761017260569054,13.042593111153982,33.14904700949861,48.736961010425304,9.050958014204717,10.865093288341326
205,8.402425027398145,15.240338854942456,6.936911503368362,13.355593323688554,33.895612390379874,49.17345164224819,9.036387173683977,12.986328845093553
206,9.796866172643504,13.989563545464023,6.023842850510225,13.22665214367142,33.81688675641104,49.37168177851384,9.130872712171314,14.505670807149125
207,9.901830718367078,15.288662690277768,7.067624733044788,12.889118278202211,33.84778739988143,49.93862487694801,9.453031323547979,15.083767637146547
208,10.049191627858573,15.277942355721494,6.8263863294882565,11.95515305985665,32.94696710755839,49.96434121344095,9.359512522087321,14.965379239340354
209,11.526551332480413,15.566493742302322,7.127651494388925,12.418656643115085,32.978914667578074,50.100029105791464,9.360848432008117,13.48138993168861
210,9.072010595815478,16.59032693875616,7.86566439325172,11.90512725452568,32.76961639579645,49.64505722755251,8.667256672268124,11.267170437250059
